UTC Timestamp Start,UTC Timestamp End,Channel,Title,Description,Duration (Mins),Date (Local),Time (Local)
2025-10-12T18:35:00+00:00,2025-10-12T20:50:00+00:00,Virgin Media Two,UEFA European Qualifiers Live: Denmark v Greece,Greece host Denmark in a crucial Group C clash as the race for World Cup qualification heats up,135,2025-10-12,7.35pm - 9.50pm
2025-10-12T20:50:00+00:00,2025-10-12T21:50:00+00:00,Virgin Media Two,Snowpiercer,"Set seven years after the world has become a frozen wasteland, this star-studded futuristic thriller explores class warfare, social injustice and the politics of survival.",60,2025-10-12,9.50pm - 10.50pm
2025-10-12T21:50:00+00:00,2025-10-12T22:50:00+00:00,Virgin Media Two,The Graham Norton Show,Graham Norton is getting up close and personal with various celebrities on his famous sofa.,60,2025-10-12,10.50pm - 11.50pm
2025-10-12T22:50:00+00:00,2025-10-13T00:33:00+00:00,Virgin Media Two,The Transporter Refueled,Former special-ops mercenary Frank Martin enters into a game of chess with a femme-fatale and her three sidekicks who are looking for revenge against a sinister Russian kingpin.,103,2025-10-12,11.50pm - 1.33am
2025-10-12T22:00:00+00:00,2025-10-13T00:20:00+00:00,Virgin Media Three,The Fabulous Baker Boys,"Starring Michelle Pfeiffer (Dangerous Liaisons) and real-life brothers Jeff (Seabiscuit) and Beau Bridges (Stargate SG-1), this film is a salute to music, friendship, family and following your dreams.",140,2025-10-12,11.00pm - 1.20am
2025-10-12T00:20:00+00:00,2025-10-12T01:25:00+00:00,Virgin Media Three,Dr Blake Mysteries,Medical cases turn to murder cases in this compelling detective drama based on the hit Australian series.,65,2025-10-12,1.20am - 2.25am
2025-10-12T06:05:00+00:00,2025-10-12T07:00:00+00:00,Virgin Media Three,Heartbeat,"Members of the local constabulary patrol the town of Ashfordly and the nearby village of Aidensfield in the North Riding of Yorkshire, keeping the peace whilst also dealing with local loveable rogues ...",55,2025-10-12,7.05am - 8.00am
2025-10-12T07:00:00+00:00,2025-10-12T07:55:00+00:00,Virgin Media Three,Heartbeat,"Members of the local constabulary patrol the town of Ashfordly and the nearby village of Aidensfield in the North Riding of Yorkshire, keeping the peace whilst also dealing with local loveable rogues ...",55,2025-10-12,8.00am - 8.55am
2025-10-12T07:55:00+00:00,2025-10-12T09:00:00+00:00,Virgin Media Three,Heartbeat,"Members of the local constabulary patrol the town of Ashfordly and the nearby village of Aidensfield in the North Riding of Yorkshire, keeping the peace whilst also dealing with local loveable rogues ...",65,2025-10-12,8.55am - 10.00am
2025-10-12T09:00:00+00:00,2025-10-12T10:50:00+00:00,Virgin Media Three,Lewis,"When local businesswoman Andrea de Ritter is brutally bludgeoned to death, Lewis and Hathaway are called in to investigate what appears to be a blackmail plot gone wrong.",110,2025-10-12,10.00am - 11.50am
2025-10-12T10:50:00+00:00,2025-10-12T11:20:00+00:00,Virgin Media Three,Coronation Street,"Asha resorts to extreme measures to escape her mental struggles, Tim picks up a former girlfriend in his cab, and Todd berates Theo for doing a disappearing act.",30,2025-10-12,11.50am - 12.20pm
2025-10-12T11:20:00+00:00,2025-10-12T11:50:00+00:00,Virgin Media Three,Coronation Street,"Asha resorts to extreme measures to escape her mental struggles, Tim picks up a former girlfriend in his cab, and Todd berates Theo for doing a disappearing act.",30,2025-10-12,12.20pm - 12.50pm
2025-10-12T11:50:00+00:00,2025-10-12T12:20:00+00:00,Virgin Media Three,Coronation Street,"Abi and Carl strive to keep their affair under wraps at a Webster-Bailey gathering, Dev confides in Bernie about his anger towards Asha, and Brian is left shocked by Tim’s tales of his past.",30,2025-10-12,12.50pm - 1.20pm
2025-10-12T12:20:00+00:00,2025-10-12T12:50:00+00:00,Virgin Media Three,Coronation Street,"Abi and Carl strive to keep their affair under wraps at a Webster-Bailey gathering, Dev confides in Bernie about his anger towards Asha, and Brian is left shocked by Tim’s tales of his past.",30,2025-10-12,1.20pm - 1.50pm
2025-10-12T12:50:00+00:00,2025-10-12T13:20:00+00:00,Virgin Media Three,Coronation Street,"Kevin tells Abi that she is no longer welcome at Number 13, Brian accuses Trisha of taking advantage of Tim, and Todd turns to Billy for support rather than Theo.",30,2025-10-12,1.50pm - 2.20pm
2025-10-12T13:20:00+00:00,2025-10-12T13:50:00+00:00,Virgin Media Three,Coronation Street,"Kevin tells Abi that she is no longer welcome at Number 13, Brian accuses Trisha of taking advantage of Tim, and Todd turns to Billy for support rather than Theo.",30,2025-10-12,2.20pm - 2.50pm
2025-10-12T13:50:00+00:00,2025-10-12T15:50:00+00:00,Virgin Media Three,Poirot,"When Ariadne Oliver attends a children's Hallowe'en party in Woodleigh Common with her friend Judith, a young girl Joyce Reynolds boasts of having witnessed a murder years before.  Joyce...",120,2025-10-12,2.50pm - 4.50pm
2025-10-12T15:50:00+00:00,2025-10-12T18:00:00+00:00,Virgin Media Three,UEFA European Qualifiers Live: Scotland v Belarus,Scotland continue their World Cup qualifying campaign with a home clash against Belarus.,130,2025-10-12,4.50pm - 7.00pm
2025-10-12T18:00:00+00:00,2025-10-12T19:00:00+00:00,Virgin Media Three,Judi Love's Culinary Cruise,"Set sail with comedian, presenter and Masterchef winner Judi Love as she cruises around the Mediterranean, visiting fabulous locations and cooking up local dishes along the way.",60,2025-10-12,7.00pm - 8.00pm
2025-10-12T19:00:00+00:00,2025-10-12T20:10:00+00:00,Virgin Media Three,Inside Dubai,"In Dubai, where extreme wealth rules, it’s all about being the biggest and the best. This entertaining series takes us behind the scenes of the desert paradise to revel in unimaginable and jaw-d...",70,2025-10-12,8.00pm - 9.10pm
2025-10-12T20:10:00+00:00,2025-10-12T21:05:00+00:00,Virgin Media Three,Finders Keepers,"As DS Doyle starts asking Martin awkward questions, Rocky becomes increasingly volatile. Laura makes a discovery.",55,2025-10-12,9.10pm - 10.05pm
2025-10-12T21:05:00+00:00,2025-10-12T21:40:00+00:00,Virgin Media Three,Mum,"Starring Olivier Award winner and BAFTA nominee Lesley Manville, Mum is a family comedy seen through the eyes of Cathy, a mother in her late fifties who finds herself at a milestone in life after the ...",35,2025-10-12,10.05pm - 10.40pm
2025-10-12T21:40:00+00:00,2025-10-12T22:25:00+00:00,Virgin Media Three,Mum,"Starring Olivier Award winner and BAFTA nominee Lesley Manville, Mum is a family comedy seen through the eyes of Cathy, a mother in her late fifties who finds herself at a milestone in life after the ...",45,2025-10-12,10.40pm - 11.25pm
2025-10-12T22:25:00+00:00,2025-10-12T23:40:00+00:00,Virgin Media Three,Poldark,Multi award-winning series adapted from English author Winston Graham's historical novels.,75,2025-10-12,11.25pm - 12.40am
2025-10-12T22:50:00+00:00,2025-10-12T23:50:00+00:00,Virgin Media Four,Blue Murder,Manchester homicide cop Janine Lewis struggles to balance her professional life as the newly promoted detective chief inspector with her personal life as a single mother.,60,2025-10-12,11.50pm - 12.50am
2025-10-11T23:50:00+00:00,2025-10-12T00:18:00+00:00,Virgin Media Four,The Mike Tomlin Show,"Exclusive weekly sit-down with Pittsburgh Steelers head coach Mike Tomlin. Get insider insights, game previews, and candid commentary straight from the coach.",28,2025-10-12,12.50am - 1.18am
2025-10-12T06:05:00+00:00,2025-10-12T06:55:00+00:00,Virgin Media Four,Best of Guinness Six Nations 2025: Scotland v Ireland,Ireland have won their last ten matches against Scotland will it be a different outcome this time around at Murrayfield for Gregor Townsend's side in round two of the Guiness Six Nations,50,2025-10-12,7.05am - 7.55am
2025-10-12T06:55:00+00:00,2025-10-12T07:50:00+00:00,Virgin Media Four,UCL Defining Moment,Celebrating 65-years of European Cup & UEFA Champions League football. Using a combination of UEFA’s vast back-catalogue of archive footage and interviews with coaches and players this serie...,55,2025-10-12,7.55am - 8.50am
2025-10-12T07:50:00+00:00,2025-10-12T08:50:00+00:00,Virgin Media Four,Sport Stories: Philly McMahon,"In the latest episode of Sport Stories, 8 time All Ireland winner Philly McMahon talks us through his journey of self-sacrifice, sense of identity, personal tragedy and an insatiable desire for succes...",60,2025-10-12,8.50am - 9.50am
2025-10-12T08:50:00+00:00,2025-10-12T10:25:00+00:00,Virgin Media Four,The Voice UK,"With Emma Willis at the helm, will.i.am and Sir Tom Jones return to The Voice as coaches, along with LeAnn Rimes, Tom Fletcher and Danny Jones.",95,2025-10-12,9.50am - 11.25am
2025-10-12T10:25:00+00:00,2025-10-12T11:00:00+00:00,Virgin Media Four,Golf's Greatest Holes,"Ryder Cup captain Paul McGinley and TV's Chris Hollins takes viewers on a dream journey across Ireland, playing the courses they have always wanted to play.",35,2025-10-12,11.25am - 12.00pm
2025-10-12T11:00:00+00:00,2025-10-12T13:00:00+00:00,Virgin Media Four,Marple,"Miss Marple is asked to help Gwenda Halliday, a wealthy young woman who has bought a house on the english coast, only to experience disturbing visions. Soon Gwenda discovers that, instead of spending ...",120,2025-10-12,12.00pm - 2.00pm
2025-10-12T13:00:00+00:00,2025-10-12T13:55:00+00:00,Virgin Media Four,Sport Stories,The five-time Paralympian tells us about her life as an elite swimmer and her journey to gold in Rio 2016.,55,2025-10-12,2.00pm - 2.55pm
2025-10-12T13:55:00+00:00,2025-10-12T16:00:00+00:00,Virgin Media Four,The Voice UK,Four superstar coaches search for an incredible singing talent chosen purely on the quality of their voice.,125,2025-10-12,2.55pm - 5.00pm
2025-10-12T16:00:00+00:00,2025-10-12T17:00:00+00:00,Virgin Media Four,Who's Doing The Dishes,"Footballer Wes Brown hosts a dinner party for four guests who win a cash prize if they can guess his identity from cryptic culinary clues. As an added incentive, if they are successful, Wes has to do ...",60,2025-10-12,5.00pm - 6.00pm
2025-10-12T17:00:00+00:00,2025-10-12T18:00:00+00:00,Virgin Media Four,Help me Buy a Home,"Fronted by Buyers Agent Liz O'Kane, How To Buy a Home unpacks the unfiltered realities Irish people face in the search for a home. Following real life experiences, this series takes a raw and hon...",60,2025-10-12,6.00pm - 7.00pm
2025-10-12T18:00:00+00:00,2025-10-12T19:00:00+00:00,Virgin Media Four,Storage Hoarders,"Storage Hoarders is the hit series that taps into the ever-growing phenomenon of storage hoarding, and shines a light on couples whose relationships are taking the strain because they have too many po...",60,2025-10-12,7.00pm - 8.00pm
2025-10-12T19:00:00+00:00,2025-10-12T20:00:00+00:00,Virgin Media Four,The Salvage Squad,"Brian Dowling and his fashion-forward design team are on a mission to prove to the nation that you 
can achieve the home renovation of your dreams without it literally costing the earth. 
Changing Roo...",60,2025-10-12,8.00pm - 9.00pm
2025-10-12T20:00:00+00:00,2025-10-12T20:55:00+00:00,Virgin Media Four,The Real Housewives of Dubai,"The drama is heating up as the dazzling women of Dubai navigate love, business empires and ever-evolving friendships, all while seeing who can shine brightest in the City of Gold.",55,2025-10-12,9.00pm - 9.55pm
2025-10-12T20:55:00+00:00,2025-10-12T21:50:00+00:00,Virgin Media Four,The Real Housewives of Beverly Hills,Balancing their ever-evolving friendships with the demands of family life can be difficult while a string of shocking events proves living this large is more than meets the eye.,55,2025-10-12,9.55pm - 10.50pm
2025-10-12T21:50:00+00:00,2025-10-12T22:50:00+00:00,Virgin Media Four,Million Dollar Listing LA,Follow LA’s hottest and most aggressive real estate magnates in the making as they net a fortune selling multi-million dollar properties in the most exclusive neighbourhoods.,60,2025-10-12,10.50pm - 11.50pm
2025-10-12T22:50:00+00:00,2025-10-12T23:48:00+00:00,Virgin Media Four,Blue Murder,Manchester homicide cop Janine Lewis struggles to balance her professional life as the newly promoted detective chief inspector with her personal life as a single mother.,58,2025-10-12,11.50pm - 12.48am
2025-10-11T23:00:00+00:00,2025-10-11T23:52:00+00:00,Virgin Media More,UCL Defining Moment,Celebrating 65-years of European Cup & UEFA Champions League football. Using a combination of UEFA’s vast back-catalogue of archive footage and interviews with coaches and players this serie...,52,2025-10-12,12.00am - 12.52am
2025-10-12T12:20:00+00:00,2025-10-12T13:15:00+00:00,Virgin Media More,Classic UEFA Champions League: PSG v Man United '19,Ole Gunnar Solskjaer's Manchester United are in Paris as they attempt to overturn a 2-0 deficit from the first-leg of the UEFA Champions League last 16 tie at Old Trafford.,55,2025-10-12,1.20pm - 2.15pm
2025-10-12T13:15:00+00:00,2025-10-12T14:05:00+00:00,Virgin Media More,Best of u20's Six Nations 2025: Scotland v Ireland,Neil Doak takes his Ireland side to Edinburgh to take on Scotland in Round Two of the U20 6 Nations Championship.,50,2025-10-12,2.15pm - 3.05pm
2025-10-12T14:05:00+00:00,2025-10-12T14:45:00+00:00,Virgin Media More,UEFA European Qualifiers Matchnight Highlights,A round up of all the best of the night's action in the European qualifiers as countries look to qualify for the 2026 FIFA World cup.,40,2025-10-12,3.05pm - 3.45pm
2025-10-12T14:45:00+00:00,2025-10-12T16:40:00+00:00,Virgin Media More,UEFA European Qualifiers 2025/26:Hungary v Armenia,Hungary host Armenia in a crucial Group F qualifier as both sides chase a spot at the 2026 FIFA World Cup.,115,2025-10-12,3.45pm - 5.40pm
2025-10-12T16:40:00+00:00,2025-10-12T17:10:00+00:00,Virgin Media More,Messi: Barcelona v Liverpool 2019,Some the most classic and most memorable matches from Europe's premier club competition.,30,2025-10-12,5.40pm - 6.10pm
2025-10-12T17:10:00+00:00,2025-10-12T18:00:00+00:00,Virgin Media More,UEFA Man In The Middle,"Set during the Group Stage of the 2019/20 UEFA Champions League season, Episode 2 takes a deeper dive into the psychology of refereeing, as some of the top officials find themselves having to make the...",50,2025-10-12,6.10pm - 7.00pm
2025-10-12T18:00:00+00:00,2025-10-12T19:00:00+00:00,Virgin Media More,Sport Stories: Damien Delaney,"After breaking into the Premier League as a 19-year-old, it took Damien Delaney 11 years to make it back to the top. In this sit-down interview, the former Crystal Palace defender opens up on his jour...",60,2025-10-12,7.00pm - 8.00pm
2025-10-12T19:00:00+00:00,2025-10-12T20:00:00+00:00,Virgin Media More,Brian Kerr - A Life In Football,Legendary former Irish international football manager Brian Kerr discusses his life and career in an in-depth conversation with Virgin Media Sport’s Tommy Martin. In this episode Brian takes us ...,60,2025-10-12,8.00pm - 9.00pm
2025-10-12T20:00:00+00:00,2025-10-12T21:30:00+00:00,Virgin Media More,Grace,Grace investigates a businessman's death at a hotel but not all is quite as it seems.,90,2025-10-12,9.00pm - 10.30pm
